Date,Portfolio_CumReturn,SP500_CumReturn,NASDAQ_CumReturn,Vol_Daily,Vol_Weekly,Vol_Monthly,Drawdown_Current,Drawdown_Max,Return_Port_Daily,Return_Port_Weekly,Return_Port_Monthly,Return_SP_Weekly,Return_SP_Monthly,Return_NASDAQ_Weekly,Return_NASDAQ_Monthly,Sharpe_Monthly_Rolling
2022-07-12,95.77,79.67,72.1,,5.04,8.75,-15.53,-15.53,-0.39,-0.84,-6.07,-2.15,1.43,-3.07,1.77,-8.529
2022-07-13,96.38,79.31,72.0,,7.51,9.28,-14.99,-15.53,0.63,-0.37,-5.46,-2.5,1.11,-3.33,1.76,-7.199
2022-07-14,94.73,79.07,72.02,,13.73,10.54,-16.45,-16.45,-1.71,-2.07,-6.64,-2.8,-0.14,-3.3,0.17,-7.756
2022-07-15,94.61,80.59,73.31,,13.52,10.48,-16.55,-16.55,-0.12,-2.19,-6.79,-0.93,-1.24,-1.57,-1.34,-7.99
2022-07-16,94.61,80.59,73.31,,13.73,10.48,-16.55,-16.55,0.0,-1.6,-6.79,0.23,-1.24,0.7,-1.34,-7.99
2022-07-17,94.61,80.59,73.31,,13.88,10.48,-16.55,-16.55,0.0,-1.21,-6.79,1.16,-1.24,1.67,-1.34,-7.99
2022-07-18,94.99,79.92,72.71,,13.03,10.79,-16.22,-16.55,0.4,-1.44,-6.13,0.76,-1.78,1.0,-1.43,-6.98
2022-07-19,95.03,82.12,74.98,,3.14,10.85,-16.18,-16.55,0.05,0.32,-5.91,3.86,3.01,4.11,4.75,-6.683
2022-07-20,94.45,82.61,76.16,,5.8,10.9,-16.7,-16.7,-0.61,-0.17,-6.3,2.5,3.69,3.89,6.44,-7.096
2022-07-21,95.18,83.42,77.19,,8.2,11.49,-16.05,-16.7,0.78,0.61,-5.07,3.51,5.64,5.3,9.35,-5.369
2022-07-22,95.98,82.65,75.75,,9.49,12.08,-15.34,-16.7,0.84,1.45,-3.99,2.55,3.56,3.33,6.35,-3.983
2022-07-23,95.98,82.65,75.75,,9.62,12.08,-15.34,-16.7,0.0,1.05,-3.99,3.41,3.56,4.17,6.35,-3.983
2022-07-24,95.98,82.65,75.75,,9.68,12.08,-15.34,-16.7,0.0,1.0,-3.99,0.63,3.56,1.03,6.35,-3.983
2022-07-25,95.53,82.75,75.42,,8.93,12.1,-15.74,-16.7,-0.47,1.15,-4.44,0.18,3.7,-0.97,5.88,-4.443
2022-07-26,95.46,81.8,74.01,,7.59,10.06,-15.8,-16.7,-0.08,0.29,-2.5,-1.95,2.34,-4.12,2.12,-2.974
2022-07-27,95.54,83.94,77.02,,3.45,8.67,-15.73,-16.7,0.08,-0.46,-0.91,1.56,4.64,1.68,5.9,-1.224
2022-07-28,97.27,84.96,77.85,,14.11,10.79,-14.21,-16.7,1.81,1.34,0.71,2.8,4.35,2.78,4.66,0.842
2022-07-29,97.97,86.16,79.31,,14.17,11.04,-13.59,-16.7,0.72,2.07,1.28,4.26,5.92,4.7,6.49,1.436
2022-07-30,97.97,86.16,79.31,,12.63,11.04,-13.59,-16.7,0.0,2.55,1.28,4.12,5.92,5.16,6.49,1.436
2022-07-31,97.97,86.16,79.31,,12.42,11.04,-13.59,-16.7,0.0,2.63,1.28,5.34,5.92,7.16,6.49,1.436
2022-08-01,98.31,85.92,79.17,,11.96,10.8,-13.29,-16.7,0.35,2.9,2.25,2.36,6.85,2.8,8.76,2.529
2022-08-02,98.43,85.35,79.04,,4.84,10.65,-13.19,-16.7,0.12,1.19,2.77,0.46,7.13,1.53,9.62,3.135
2022-08-03,97.7,86.68,81.09,,6.48,10.9,-13.83,-16.7,-0.74,-0.28,1.37,0.6,9.3,2.24,12.63,1.553
2022-08-04,99.39,86.62,81.42,,14.34,10.33,-12.33,-16.7,1.73,1.45,4.93,0.52,9.54,2.66,13.06,5.641
2022-08-05,98.53,86.47,81.02,,16.62,10.96,-13.1,-16.7,-0.87,0.57,4.14,0.36,7.3,2.15,10.52,4.497
2022-08-06,98.53,86.47,81.02,,16.5,10.96,-13.1,-16.7,0.0,0.22,4.14,0.64,7.3,2.33,10.52,4.497
2022-08-07,98.53,86.47,81.02,,16.49,10.96,-13.1,-16.7,0.0,0.1,4.14,1.32,7.3,2.5,10.52,4.497
2022-08-08,99.3,86.37,80.94,,15.56,11.13,-12.42,-16.7,0.78,1.64,4.54,-0.36,8.07,-0.19,11.31,4.843
2022-08-09,99.7,86.0,79.97,,9.78,11.13,-12.06,-16.7,0.4,0.31,4.91,-0.71,4.72,-1.78,6.67,5.227
2022-08-10,99.79,87.83,82.28,,5.38,10.72,-11.98,-16.7,0.09,1.28,5.65,1.57,6.32,1.56,8.04,6.215
2022-08-11,99.46,87.77,81.8,,6.7,10.74,-12.27,-16.7,-0.33,0.95,4.5,1.5,5.21,0.97,5.97,4.97
2022-08-12,99.96,89.29,83.51,,6.75,10.55,-11.84,-16.7,0.5,1.45,4.14,3.26,8.04,3.08,10.25,4.668
2022-08-13,99.96,89.29,83.51,,5.25,10.55,-11.84,-16.7,0.0,0.66,4.14,3.38,8.04,3.19,10.25,4.668
2022-08-14,99.96,89.29,83.51,,4.7,10.55,-11.84,-16.7,0.0,0.26,4.14,3.82,8.04,4.43,10.25,4.668
2022-08-15,99.0,89.64,84.03,,8.5,11.06,-12.68,-16.7,-0.96,-0.79,3.63,2.06,8.33,2.13,11.42,3.924
2022-08-16,98.54,89.81,83.87,,8.71,11.25,-13.08,-16.7,-0.46,-0.92,3.23,2.33,9.8,2.52,13.32,3.449
2022-08-17,97.83,89.16,82.82,,6.81,11.65,-13.72,-16.7,-0.73,-2.13,2.4,-0.14,6.22,-0.84,7.53,2.495
2022-08-18,97.55,89.36,82.99,,5.92,9.94,-13.96,-16.7,-0.28,-2.41,0.29,0.08,5.19,-0.63,6.6,0.392
2022-08-19,97.12,88.21,81.33,,4.24,9.71,-14.34,-16.7,-0.44,-2.84,-0.87,-1.21,2.38,-2.62,2.54,-1.031
2022-08-20,97.12,88.21,81.33,,4.23,9.71,-14.34,-16.7,0.0,-1.9,-0.87,-1.6,2.38,-3.22,2.54,-1.031
2022-08-21,97.12,88.21,81.33,,4.9,9.71,-14.34,-16.7,0.0,-1.44,-0.87,-1.78,2.38,-3.03,2.54,-1.031
2022-08-22,96.37,86.32,79.25,,5.19,9.93,-15.0,-16.7,-0.78,-1.49,-1.98,-3.18,0.47,-4.3,0.1,-2.367
2022-08-23,97.08,86.13,79.25,,9.04,10.32,-14.38,-16.7,0.74,-0.48,-1.37,-3.62,0.92,-4.5,0.26,-1.557
2022-08-24,97.13,86.38,79.57,,8.53,10.03,-14.33,-16.7,0.06,0.01,-0.58,-2.07,-0.35,-2.15,-1.87,-0.649
2022-08-25,97.68,87.6,80.9,,9.41,8.07,-13.84,-16.7,0.57,0.58,-1.72,-0.69,1.14,-0.52,-0.64,-2.544
2022-08-26,96.48,84.65,77.72,,13.52,8.59,-14.9,-16.7,-1.23,-0.66,-2.08,-4.04,-2.11,-4.44,-4.08,-2.889
2022-08-27,96.48,84.65,77.72,,12.23,8.59,-14.9,-16.7,0.0,0.12,-2.08,-1.94,-2.11,-1.94,-4.08,-2.889
2022-08-28,96.48,84.65,77.72,,10.53,8.59,-14.9,-16.7,0.0,-0.61,-2.08,-1.72,-2.11,-1.94,-4.08,-2.889
2022-08-29,96.51,84.08,76.92,,10.5,7.99,-14.88,-16.7,0.03,-0.64,-2.81,-2.66,-2.64,-3.33,-4.96,-4.241
2022-08-30,95.77,83.16,76.06,,9.15,8.03,-15.53,-16.7,-0.77,-1.96,-3.95,-5.07,-3.31,-5.98,-4.89,-5.976
2022-08-31,95.19,82.51,75.63,,6.14,8.08,-16.04,-16.7,-0.6,-1.34,-4.61,-2.53,-6.06,-2.68,-8.08,-6.965
2022-09-01,94.29,82.75,75.44,,7.12,8.46,-16.84,-16.84,-0.95,-2.28,-5.2,-2.24,-5.71,-2.94,-7.78,-7.531
2022-09-02,95.02,81.87,74.45,,11.23,8.82,-16.19,-16.84,0.78,-1.51,-4.94,-3.29,-8.31,-4.21,-10.86,-6.84
2022-09-03,95.02,81.87,74.45,,11.18,8.82,-16.19,-16.84,0.0,-1.54,-4.94,-2.64,-8.31,-3.22,-10.86,-6.84
2022-09-04,95.02,81.87,74.45,,10.49,8.82,-16.19,-16.84,0.0,-0.78,-4.94,-1.55,-8.31,-2.12,-10.86,-6.84
2022-09-05,95.02,81.87,74.45,,9.7,8.45,-16.19,-16.84,0.0,-0.18,-4.02,-0.78,-8.68,-1.57,-11.4,-5.778
2022-09-06,94.5,81.53,73.9,,7.52,8.49,-16.65,-16.84,-0.55,0.22,-4.11,-1.48,-9.22,-2.04,-11.89,-5.876
2022-09-07,95.33,83.03,75.48,,8.13,9.03,-15.92,-16.84,0.88,0.32,-2.56,1.42,-6.88,1.38,-8.86,-3.395
2022-09-08,94.92,83.57,75.93,,8.87,9.08,-16.28,-16.84,-0.43,-0.11,-2.69,2.09,-6.48,1.99,-8.51,-3.565
2022-09-09,95.38,84.85,77.53,,9.57,9.24,-15.88,-16.84,0.48,0.37,-1.8,3.65,-3.81,4.14,-4.67,-2.31
2022-09-10,95.38,84.85,77.53,,9.57,9.24,-15.88,-16.84,0.0,0.37,-1.8,3.65,-3.81,4.14,-4.67,-2.31
2022-09-11,95.38,84.85,77.53,,7.96,9.24,-15.88,-16.84,0.0,0.93,-1.8,4.07,-3.81,4.91,-4.67,-2.31
2022-09-12,96.04,85.75,78.52,12.23,7.01,9.25,-15.29,-16.84,0.69,0.75,-0.34,3.28,-0.67,4.02,-0.93,-0.398
2022-09-13,94.75,82.04,74.47,12.28,12.53,9.9,-16.43,-16.84,-1.34,-0.18,-2.39,-1.83,-4.75,-1.93,-6.04,-2.888
2022-09-14,94.28,82.32,75.02,12.27,11.92,9.96,-16.84,-16.84,-0.5,-1.15,-2.94,-2.98,-4.7,-3.24,-5.73,-3.538
2022-09-15,92.55,81.39,73.95,12.25,16.08,11.21,-18.37,-18.37,-1.83,-2.96,-5.25,-4.08,-7.09,-4.62,-8.6,-5.713
2022-09-16,92.9,80.8,73.28,12.25,17.15,10.82,-18.06,-18.37,0.38,-2.59,-3.71,-4.77,-4.54,-5.48,-5.71,-4.135
2022-09-17,92.9,80.8,73.28,12.25,14.58,10.82,-18.06,-18.37,0.0,-3.26,-3.71,-5.77,-4.54,-6.67,-5.71,-4.135
2022-09-18,92.9,80.8,73.28,12.25,13.72,10.82,-18.06,-18.37,0.0,-1.95,-3.71,-1.51,-4.54,-1.59,-5.71,-4.135
2022-09-19,92.6,81.36,73.83,12.25,13.69,10.81,-18.33,-18.37,-0.33,-1.79,-4.05,-1.17,-3.24,-1.58,-4.02,-4.538
2022-09-20,92.24,80.44,73.13,12.2,4.89,10.63,-18.65,-18.65,-0.39,-0.34,-3.69,-1.16,-3.27,-1.1,-3.85,-4.183
2022-09-21,92.51,79.06,71.82,12.2,4.43,10.63,-18.41,-18.65,0.3,-0.42,-2.81,-2.15,-4.17,-1.99,-5.04,-3.168
2022-09-22,92.85,78.4,70.84,12.2,5.53,10.34,-18.1,-18.65,0.37,-0.05,-1.52,-2.98,-5.27,-3.33,-6.1,-1.728
2022-09-23,91.44,77.05,69.56,12.29,12.08,11.02,-19.35,-19.35,-1.53,-1.58,-3.77,-4.65,-5.89,-5.07,-6.56,-4.132
2022-09-24,91.44,77.05,69.56,12.29,12.29,11.02,-19.35,-19.35,0.0,-1.25,-3.77,-5.3,-5.89,-5.78,-6.56,-4.132
2022-09-25,91.44,77.05,69.56,12.29,12.32,11.02,-19.35,-19.35,0.0,-0.87,-3.77,-4.22,-5.89,-4.88,-6.56,-4.132
2022-09-26,90.21,76.25,69.15,12.36,13.78,11.69,-20.43,-20.43,-1.34,-2.48,-5.06,-3.56,-6.86,-3.72,-7.12,-5.265
2022-09-27,90.4,76.09,69.32,12.36,13.17,11.74,-20.26,-20.43,0.21,-2.64,-4.33,-2.95,-6.68,-2.14,-6.2,-4.469
2022-09-28,92.28,77.58,70.74,12.42,19.35,13.7,-18.61,-20.43,2.07,0.92,-3.2,0.7,-6.55,1.69,-6.28,-2.782
2022-09-29,92.17,75.95,68.73,12.42,19.44,13.66,-18.7,-20.43,-0.11,0.8,-2.9,-1.43,-9.13,-1.2,-9.48,-2.516
2022-09-30,92.39,74.8,67.69,12.41,19.39,13.55,-18.51,-20.43,0.24,1.04,-3.13,-2.91,-11.84,-2.69,-12.69,-2.754
2022-10-01,92.39,74.8,67.69,12.41,14.31,13.55,-18.51,-20.43,0.0,2.41,-3.13,-1.9,-11.84,-2.1,-12.69,-2.754
2022-10-02,92.39,74.8,67.69,12.41,14.63,13.55,-18.51,-20.43,0.0,2.19,-3.13,-1.69,-11.84,-2.34,-12.69,-2.754
2022-10-03,94.08,76.74,69.23,12.53,12.97,14.95,-17.02,-20.43,1.83,1.96,-2.04,-1.09,-10.51,-2.14,-11.83,-1.58
2022-10-04,95.65,79.08,71.54,12.63,14.65,15.41,-15.64,-20.43,1.67,3.77,0.94,4.13,-3.6,4.09,-3.93,0.805
2022-10-05,95.11,78.92,71.36,12.59,17.27,15.44,-16.11,-20.43,-0.56,2.95,0.88,5.51,-4.12,5.42,-4.87,0.753
2022-10-06,95.13,78.12,70.88,12.43,17.23,13.85,-16.1,-20.43,0.02,2.97,2.78,4.43,-4.02,4.71,-4.15,2.443
2022-10-07,94.5,75.93,68.19,12.44,19.16,14.08,-16.65,-20.43,-0.65,2.29,1.72,1.51,-6.03,0.73,-6.95,1.523
2022-10-08,94.5,75.93,68.19,12.44,14.8,14.08,-16.65,-20.43,0.0,0.45,1.72,-1.05,-6.03,-1.51,-6.95,1.523
2022-10-09,94.5,75.93,68.19,12.44,5.37,14.08,-16.65,-20.43,0.0,-1.2,1.72,-3.99,-6.03,-4.69,-6.95,1.523
2022-10-10,92.66,75.36,67.48,12.57,13.52,15.71,-18.27,-20.43,-1.95,-2.58,0.07,-4.52,-7.37,-5.44,-8.61,0.125
2022-10-11,93.29,74.87,66.74,12.59,15.81,15.81,-17.71,-20.43,0.68,-1.93,1.14,-4.16,-6.93,-5.84,-8.74,0.939
2022-10-12,92.83,74.62,66.68,12.59,15.68,15.9,-18.13,-20.43,-0.5,-1.78,0.34,-1.72,-5.62,-2.21,-7.16,0.334
2022-10-13,92.81,76.56,68.16,12.58,15.66,15.85,-18.14,-20.43,-0.02,-1.79,-0.05,0.83,-2.34,-0.03,-3.77,0.039
2022-10-14,91.24,74.75,66.07,12.69,17.71,16.06,-19.53,-20.43,-1.69,-3.46,-0.22,-1.55,-2.98,-3.11,-5.03,-0.087
2022-10-15,91.24,74.75,66.07,12.69,14.02,16.06,-19.53,-20.43,0.0,-1.54,-0.22,-0.81,-2.98,-2.09,-5.03,-0.087
2022-10-16,91.24,74.75,66.07,12.69,11.62,16.06,-19.53,-20.43,0.0,-2.2,-0.22,-0.16,-2.98,-1.01,-5.03,-0.087
2022-10-17,92.09,76.73,68.34,12.7,15.1,15.61,-18.78,-20.43,0.93,-0.8,2.08,2.82,0.63,2.48,-1.18,1.654
2022-10-18,91.64,77.6,68.95,12.71,15.19,15.73,-19.17,-20.43,-0.48,-1.26,1.37,1.36,1.99,1.16,-0.53,1.114
2022-10-19,90.45,77.09,68.37,12.76,12.93,14.63,-20.22,-20.43,-1.3,-0.86,-1.98,3.13,-0.64,3.48,-3.36,-1.571
2022-10-20,90.63,76.47,67.94,12.76,13.18,14.66,-20.06,-20.43,0.2,-0.66,-1.67,2.31,0.7,2.84,-1.14,-1.308
2022-10-21,91.75,78.29,69.51,12.82,16.47,15.33,-19.07,-20.43,1.24,0.57,-0.69,4.74,4.66,5.22,2.69,-0.466
2022-10-22,91.75,78.29,69.51,12.82,14.82,15.33,-19.07,-20.43,0.0,-0.36,-0.69,2.03,4.66,1.72,2.69,-0.466
2022-10-23,91.75,78.29,69.51,12.82,14.36,15.33,-19.07,-20.43,0.0,0.12,-0.69,0.88,4.66,0.81,2.69,-0.466
2022-10-24,91.62,79.22,70.11,12.73,8.89,13.75,-19.19,-20.43,-0.14,1.3,-2.61,2.77,3.23,2.55,1.27,-2.242
2022-10-25,91.85,80.51,71.68,12.72,8.88,12.22,-18.98,-20.43,0.25,1.35,-3.97,5.27,1.8,5.5,0.2,-3.914
2022-10-26,92.48,79.91,70.22,12.71,5.12,12.49,-18.44,-20.43,0.68,0.79,-2.77,2.07,1.25,1.02,-1.59,-2.636
2022-10-27,92.29,79.43,69.08,12.6,5.67,12.48,-18.6,-20.43,-0.2,0.59,-2.98,1.45,1.68,-0.62,-2.53,-2.846
2022-10-28,91.12,81.38,71.07,12.65,11.51,12.98,-19.63,-20.43,-1.27,-0.69,-3.58,3.95,7.18,2.24,4.22,-3.308
2022-10-29,91.12,81.38,71.07,12.65,11.55,12.98,-19.63,-20.43,0.0,-0.55,-3.58,2.73,7.18,1.37,4.22,-3.308
2022-10-30,91.12,81.38,71.07,12.65,11.19,12.98,-19.63,-20.43,0.0,-0.8,-3.58,1.09,7.18,-0.86,4.22,-3.308
2022-10-31,90.91,80.77,70.33,12.66,8.44,11.25,-19.81,-20.43,-0.23,-1.69,-1.88,1.08,7.19,0.16,4.23,-1.973
2022-11-01,91.42,80.44,69.71,12.66,10.64,11.15,-19.37,-20.43,0.56,-0.95,-2.01,1.28,7.45,0.91,4.46,-2.128
2022-11-02,91.46,78.43,67.37,12.66,4.59,11.06,-19.33,-20.43,0.04,0.37,-1.47,-3.62,5.11,-5.2,1.03,-1.557
2022-11-03,90.44,77.6,66.2,12.67,9.73,11.64,-20.23,-20.43,-1.12,-0.75,-2.56,-4.64,1.36,-6.84,-2.88,-2.613
2022-11-04,92.95,78.66,67.05,12.84,23.14,14.07,-18.02,-20.43,2.78,2.01,1.88,-3.35,5.23,-5.65,1.49,1.652
2022-11-05,92.95,78.66,67.05,12.84,22.81,14.07,-18.02,-20.43,0.0,2.24,1.88,-2.62,5.23,-4.67,1.49,1.652
2022-11-06,92.95,78.66,67.05,12.84,22.99,14.07,-18.02,-20.43,0.0,1.67,1.88,-2.22,5.23,-3.82,1.49,1.652
2022-11-07,93.17,79.42,67.62,12.82,22.87,13.75,-17.82,-20.43,0.24,1.87,1.18,1.25,3.5,0.38,-1.04,1.086
2022-11-08,95.15,79.86,67.95,12.8,21.0,15.33,-16.08,-20.43,2.12,5.21,3.83,2.91,2.91,2.64,-1.45,3.014
2022-11-09,95.04,78.2,66.27,12.75,15.0,14.4,-16.18,-20.43,-0.12,2.25,5.08,-0.58,1.45,-1.17,-3.06,4.197
2022-11-10,97.27,82.54,71.14,12.96,19.25,16.15,-14.21,-20.43,2.35,4.65,7.33,4.93,7.93,6.1,4.7,5.339
2022-11-11,98.14,83.3,72.48,12.89,17.52,15.95,-13.44,-20.43,0.9,5.59,6.97,5.9,6.4,8.1,4.27,5.148
2022-11-12,98.14,83.3,72.48,12.89,18.33,15.95,-13.44,-20.43,0.0,5.34,6.97,4.89,6.4,7.18,4.27,5.148
2022-11-13,98.14,83.3,72.48,12.89,16.62,15.95,-13.44,-20.43,0.0,3.15,6.97,4.31,6.4,6.66,4.27,5.148
2022-11-14,98.57,82.55,71.67,12.81,15.49,15.87,-13.06,-20.43,0.43,3.71,7.58,5.57,4.21,8.14,2.22,5.607
2022-11-15,98.58,83.27,72.7,12.59,6.31,15.91,-13.05,-20.43,0.01,1.34,7.32,0.89,3.44,2.2,1.42,5.414
2022-11-16,98.53,82.59,71.59,12.31,3.13,15.91,-13.09,-20.43,-0.05,0.4,6.55,-0.86,3.35,-1.23,1.94,4.867
2022-11-17,97.85,82.33,71.34,12.31,6.37,16.2,-13.69,-20.43,-0.69,-0.29,6.03,-1.16,3.66,-1.58,3.26,4.419
2022-11-18,97.36,82.72,71.35,12.3,7.05,15.47,-14.13,-20.43,-0.51,-0.8,6.85,-0.69,1.65,-1.57,0.39,5.219
2022-11-19,97.36,82.72,71.35,12.3,5.2,15.47,-14.13,-20.43,0.0,-1.22,6.85,0.2,1.65,-0.45,0.39,5.219
2022-11-20,97.36,82.72,71.35,12.3,5.17,15.47,-14.13,-20.43,0.0,-1.23,6.85,-0.66,1.65,-1.87,0.39,5.219
2022-11-21,96.55,82.4,70.57,12.27,6.13,15.87,-14.84,-20.43,-0.83,-2.01,6.2,-0.22,2.01,-1.42,0.33,4.632
2022-11-22,96.6,83.52,71.53,12.17,6.22,15.87,-14.79,-20.43,0.05,-1.28,5.67,1.44,3.82,0.26,2.6,4.253
2022-11-23,96.97,84.01,72.24,12.14,7.1,15.85,-14.47,-20.43,0.38,-0.4,6.03,1.56,7.12,1.25,7.23,4.513
2022-11-24,96.97,84.01,72.24,12.0,7.1,15.05,-14.47,-20.43,0.0,-0.4,7.23,1.56,8.26,1.25,9.11,5.642
2022-11-25,97.44,83.99,71.86,11.99,8.18,12.19,-14.06,-20.43,0.48,0.08,4.83,1.53,6.78,0.72,7.17,4.706
2022-11-26,97.44,83.99,71.86,11.99,3.65,12.19,-14.06,-20.43,0.0,0.92,4.83,1.93,6.78,1.83,7.17,4.706
2022-11-27,97.44,83.99,71.86,11.99,3.79,12.19,-14.06,-20.43,0.0,0.86,4.83,0.56,6.78,0.46,7.17,4.706
2022-11-28,96.7,82.69,70.73,12.01,7.03,12.66,-14.71,-20.43,-0.75,-0.28,3.79,-1.57,4.13,-2.09,4.59,3.593
2022-11-29,97.17,82.56,70.31,12.02,8.01,10.59,-14.3,-20.43,0.48,0.2,2.12,-1.73,3.38,-2.67,3.46,2.429
2022-11-30,97.03,85.12,73.41,11.99,7.01,10.6,-14.42,-20.43,-0.14,-0.42,2.1,1.34,8.84,2.15,10.77,2.404
2022-12-01,100.09,85.04,73.5,12.33,24.16,12.87,-11.72,-20.43,3.16,2.73,2.9,1.25,3.04,2.28,3.31,2.73
2022-12-02,99.81,84.94,73.36,12.33,24.66,12.65,-11.97,-20.43,-0.29,2.43,1.69,1.13,1.97,2.09,1.22,1.653
2022-12-03,99.81,84.94,73.36,12.33,22.77,12.65,-11.97,-20.43,0.0,3.21,1.69,2.72,1.97,3.73,1.22,1.653
2022-12-04,99.81,84.94,73.36,12.33,23.24,12.65,-11.97,-20.43,0.0,2.72,1.69,2.88,1.97,4.35,1.22,1.653
2022-12-05,98.22,83.42,71.95,12.41,27.76,13.82,-13.37,-20.43,-1.59,1.23,-0.35,-1.99,1.05,-1.99,0.39,-0.239
2022-12-06,98.33,82.22,70.51,12.33,11.19,13.83,-13.27,-20.43,0.11,-1.77,-0.25,-3.32,-1.26,-4.07,-3.02,-0.155
2022-12-07,99.23,82.07,70.14,12.31,14.43,14.19,-12.48,-20.43,0.92,-0.58,0.71,-3.38,-0.63,-4.39,-2.01,0.661
2022-12-08,99.41,82.68,70.94,12.29,14.57,13.95,-12.32,-20.43,0.18,-0.4,1.58,-2.66,0.43,-3.31,-0.56,1.419
2022-12-09,99.93,82.08,70.44,12.2,15.21,13.86,-11.86,-20.43,0.53,0.12,2.64,-3.37,-0.78,-3.99,-1.27,2.32
2022-12-10,99.93,82.08,70.44,12.2,5.95,13.86,-11.86,-20.43,0.0,1.74,2.64,-1.61,-0.78,-2.09,-1.27,2.32
2022-12-11,99.93,82.08,70.44,12.2,6.26,13.86,-11.86,-20.43,0.0,1.63,2.64,-0.17,-0.78,-0.09,-1.27,2.32
2022-12-12,98.95,83.25,71.33,12.23,8.88,14.0,-12.72,-20.43,-0.98,-0.28,2.48,1.44,1.03,1.69,1.08,2.167
2022-12-13,100.81,83.86,72.05,12.37,16.55,15.26,-11.09,-20.43,1.88,1.41,4.35,1.42,0.4,1.58,0.74,3.423
2022-12-14,100.45,83.35,71.5,12.38,16.92,15.37,-11.4,-20.43,-0.35,0.52,3.59,1.55,-0.79,1.51,-1.01,2.827
2022-12-15,98.77,81.27,69.2,12.46,21.23,16.65,-12.89,-20.43,-1.68,-1.16,1.85,-0.98,-3.27,-1.76,-4.21,1.401
2022-12-16,99.48,80.37,68.52,12.47,22.3,16.74,-12.26,-20.43,0.72,-0.45,2.09,-2.08,-4.32,-2.72,-4.64,1.565
2022-12-17,99.48,80.37,68.52,12.47,20.86,16.74,-12.26,-20.43,0.0,0.53,2.09,-3.46,-4.32,-3.93,-4.64,1.565
2022-12-18,99.48,80.37,68.52,12.47,14.0,16.74,-12.26,-20.43,0.0,-1.32,2.09,-4.16,-4.32,-4.9,-4.64,1.565
2022-12-19,99.35,79.64,67.5,12.47,14.0,16.47,-12.37,-20.43,-0.13,-1.1,2.74,-4.45,-3.69,-5.59,-4.56,2.045
2022-12-20,100.92,79.72,67.51,12.49,11.45,17.19,-10.99,-20.43,1.58,2.18,3.86,-1.9,-3.44,-2.44,-3.98,2.728
2022-12-21,100.92,80.91,68.55,12.48,11.46,17.16,-10.99,-20.43,0.0,1.45,4.0,0.68,-4.94,0.04,-6.62,2.828
2022-12-22,99.31,79.74,67.06,12.57,17.81,14.51,-12.41,-20.43,-1.59,-0.17,-0.78,-0.78,-6.24,-2.14,-8.76,-0.581
2022-12-23,99.81,80.21,67.2,12.58,18.2,14.59,-11.97,-20.43,0.5,0.33,-0.0,-0.2,-5.57,-1.94,-8.41,0.07
2022-12-24,99.81,80.21,67.2,12.58,18.14,14.59,-11.97,-20.43,0.0,0.46,-0.0,0.71,-5.57,-0.46,-8.41,0.07
2022-12-25,99.81,80.21,67.2,12.58,12.65,14.59,-11.97,-20.43,0.0,-1.1,-0.0,0.61,-5.57,-0.47,-8.41,0.07
2022-12-26,99.81,80.21,67.2,12.56,12.65,13.4,-11.97,-20.43,0.0,-1.1,1.61,-0.87,-3.85,-1.97,-6.6,1.497
2022-12-27,100.86,79.88,66.27,12.54,7.42,13.81,-11.04,-20.43,1.05,1.56,2.57,0.18,-2.84,-1.17,-6.01,2.273
2022-12-28,100.47,78.92,65.37,12.54,8.56,13.61,-11.38,-20.43,-0.38,0.67,1.25,-1.6,-3.83,-2.71,-6.8,1.165
2022-12-29,101.12,80.3,67.07,12.56,9.11,13.75,-10.81,-20.43,0.64,1.31,1.72,0.12,-2.88,-0.19,-5.45,1.556
2022-12-30,101.13,80.1,67.0,12.54,9.09,13.66,-10.8,-20.43,0.01,1.33,1.2,-0.14,-2.41,-0.3,-4.89,1.115
2022-12-31,101.13,80.1,67.0,12.54,9.09,13.66,-10.8,-20.43,0.0,1.33,1.2,-0.14,-2.41,-0.3,-4.89,1.115
2023-01-01,101.13,80.1,67.0,12.54,5.84,13.66,-10.8,-20.43,0.0,0.27,1.2,0.27,-2.41,1.09,-4.89,1.115
2023-01-02,101.13,80.1,67.0,12.39,4.54,13.13,-10.8,-20.43,0.0,0.65,2.2,1.49,-3.79,2.48,-6.08,2.054
2023-01-03,102.24,79.78,66.49,12.43,7.78,12.04,-9.82,-20.43,1.1,1.11,1.42,-0.65,-4.86,-0.87,-7.73,1.465
2023-01-04,102.97,80.38,66.95,12.42,8.17,12.14,-9.18,-20.43,0.71,1.82,2.51,0.35,-3.56,-0.07,-6.37,2.507
2023-01-05,101.97,79.44,65.96,12.46,12.59,11.01,-10.06,-20.43,-0.97,0.83,3.24,-0.82,-2.25,-1.54,-4.67,3.53
2023-01-06,103.6,81.26,67.65,12.51,15.94,11.97,-8.62,-20.43,1.6,2.45,4.15,1.45,1.11,0.98,-1.27,4.133
2023-01-07,103.6,81.26,67.65,12.51,15.94,11.97,-8.62,-20.43,0.0,2.45,4.15,1.45,1.11,0.98,-1.27,4.133
2023-01-08,103.6,81.26,67.65,12.51,15.18,11.97,-8.62,-20.43,0.0,1.33,4.15,1.86,1.11,1.76,-1.27,4.133
2023-01-09,104.07,81.19,68.08,12.27,14.81,11.94,-8.21,-20.43,0.46,1.07,4.75,1.02,1.95,1.69,0.85,4.731
