date,portfolio_return,sp500_return,nasdaq_return,volatility,drawdown_max,sharpe,portfolio_name
2024-01-26,-0.004112,-0.000652,-0.003555,0.2152,-0.2644,1.36,Croissance Tech
2024-01-29,0.006034,0.007557,0.011173,0.2152,-0.2644,1.36,Croissance Tech
2024-01-30,-0.011472,-0.000601,-0.007559,0.2152,-0.2644,1.36,Croissance Tech
2024-01-31,-0.033522,-0.016106,-0.022301,0.2152,-0.2644,1.36,Croissance Tech
2024-02-01,0.013087,0.012494,0.013033,0.2152,-0.2644,1.36,Croissance Tech
2024-02-02,0.006937,0.010684,0.017401,0.2152,-0.2644,1.36,Croissance Tech
2024-02-05,0.000347,-0.003186,-0.002001,0.2152,-0.2644,1.36,Croissance Tech
2024-02-06,0.00388,0.00231,0.000726,0.2152,-0.2644,1.36,Croissance Tech
2024-02-07,0.010675,0.008241,0.009459,0.2152,-0.2644,1.36,Croissance Tech
2024-02-08,-0.001736,0.000571,0.002353,0.2152,-0.2644,1.36,Croissance Tech
2024-02-09,0.012094,0.005742,0.01247,0.2152,-0.2644,1.36,Croissance Tech
2024-02-12,-0.010605,-0.000949,-0.003009,0.2152,-0.2644,1.36,Croissance Tech
2024-02-13,-0.016361,-0.013674,-0.017999,0.2152,-0.2644,1.36,Croissance Tech
2024-02-14,0.003045,0.00958,0.013002,0.2152,-0.2644,1.36,Croissance Tech
2024-02-15,-0.007836,0.005821,0.002965,0.2152,-0.2644,1.36,Croissance Tech
2024-02-16,-0.008984,-0.004803,-0.008206,0.2152,-0.2644,1.36,Croissance Tech
2024-02-20,-0.002049,-0.006005,-0.009183,0.2152,-0.2644,1.36,Croissance Tech
2024-02-21,0.003095,0.001264,-0.003193,0.2152,-0.2644,1.36,Croissance Tech
2024-02-22,0.016077,0.021123,0.029572,0.2152,-0.2644,1.36,Croissance Tech
2024-02-23,-0.005467,0.000348,-0.002793,0.2152,-0.2644,1.36,Croissance Tech
2024-02-26,-0.014587,-0.003787,-0.001286,0.2152,-0.2644,1.36,Croissance Tech
2024-02-27,0.005091,0.001706,0.003696,0.2152,-0.2644,1.36,Croissance Tech
2024-02-28,-0.006015,-0.001658,-0.00546,0.2152,-0.2644,1.36,Croissance Tech
2024-02-29,0.007381,0.005229,0.009041,0.2152,-0.2644,1.36,Croissance Tech
2024-03-01,-0.00252,0.008008,0.011373,0.2152,-0.2644,1.36,Croissance Tech
2024-03-04,-0.016238,-0.001193,-0.004143,0.2152,-0.2644,1.36,Croissance Tech
2024-03-05,-0.024225,-0.010193,-0.016531,0.2152,-0.2644,1.36,Croissance Tech
2024-03-06,-0.004822,0.005141,0.005769,0.2152,-0.2644,1.36,Croissance Tech
2024-03-07,0.011265,0.010304,0.015085,0.2152,-0.2644,1.36,Croissance Tech
2024-03-08,0.002773,-0.006529,-0.011569,0.2152,-0.2644,1.36,Croissance Tech
2024-03-11,0.006397,-0.001122,-0.004093,0.2152,-0.2644,1.36,Croissance Tech
2024-03-12,0.012957,0.011202,0.01538,0.2152,-0.2644,1.36,Croissance Tech
2024-03-13,-0.00316,-0.001925,-0.005402,0.2152,-0.2644,1.36,Croissance Tech
2024-03-14,0.018859,-0.002871,-0.003044,0.2152,-0.2644,1.36,Croissance Tech
2024-03-15,-0.01184,-0.006483,-0.009633,0.2152,-0.2644,1.36,Croissance Tech
2024-03-18,0.012622,0.006318,0.008156,0.2152,-0.2644,1.36,Croissance Tech
2024-03-19,0.008474,0.005649,0.003933,0.2152,-0.2644,1.36,Croissance Tech
2024-03-20,0.011836,0.008904,0.012533,0.2152,-0.2644,1.36,Croissance Tech
2024-03-21,-0.013982,0.003237,0.001981,0.2152,-0.2644,1.36,Croissance Tech
2024-03-22,0.005833,-0.001402,0.001645,0.2152,-0.2644,1.36,Croissance Tech
2024-03-25,-0.009735,-0.003055,-0.0027,0.2152,-0.2644,1.36,Croissance Tech
2024-03-26,-0.003014,-0.0028,-0.004197,0.2152,-0.2644,1.36,Croissance Tech
2024-03-27,0.008542,0.008631,0.005137,0.2152,-0.2644,1.36,Croissance Tech
2024-03-28,-0.004818,0.001116,-0.001223,0.2152,-0.2644,1.36,Croissance Tech
2024-04-01,0.006321,-0.002014,0.00106,0.2152,-0.2644,1.36,Croissance Tech
2024-04-02,-0.006945,-0.007239,-0.009537,0.2152,-0.2644,1.36,Croissance Tech
2024-04-03,0.001445,0.001091,0.002279,0.2152,-0.2644,1.36,Croissance Tech
2024-04-04,-0.010069,-0.012334,-0.01403,0.2152,-0.2644,1.36,Croissance Tech
2024-04-05,0.011731,0.011099,0.012427,0.2152,-0.2644,1.36,Croissance Tech
2024-04-08,-0.000458,-0.000375,0.000335,0.2152,-0.2644,1.36,Croissance Tech
2024-04-09,0.006749,0.001445,0.003241,0.2152,-0.2644,1.36,Croissance Tech
2024-04-10,-0.007877,-0.009457,-0.008357,0.2152,-0.2644,1.36,Croissance Tech
2024-04-11,0.02591,0.007445,0.016811,0.2152,-0.2644,1.36,Croissance Tech
2024-04-12,-0.004294,-0.014551,-0.016245,0.2152,-0.2644,1.36,Croissance Tech
2024-04-15,-0.020216,-0.012021,-0.017933,0.2152,-0.2644,1.36,Croissance Tech
2024-04-16,-0.007352,-0.002057,-0.001245,0.2152,-0.2644,1.36,Croissance Tech
2024-04-17,-0.004517,-0.005781,-0.011464,0.2152,-0.2644,1.36,Croissance Tech
2024-04-18,-0.008943,-0.002208,-0.00522,0.2152,-0.2644,1.36,Croissance Tech
2024-04-19,-0.012442,-0.008759,-0.020478,0.2152,-0.2644,1.36,Croissance Tech
2024-04-22,0.006723,0.008731,0.011078,0.2152,-0.2644,1.36,Croissance Tech
2024-04-23,0.011685,0.011965,0.015878,0.2152,-0.2644,1.36,Croissance Tech
2024-04-24,0.007643,0.000213,0.001026,0.2152,-0.2644,1.36,Croissance Tech
2024-04-25,-0.011673,-0.004576,-0.006427,0.2152,-0.2644,1.36,Croissance Tech
2024-04-26,0.026357,0.010209,0.02025,0.2152,-0.2644,1.36,Croissance Tech
2024-04-29,-0.00083,0.003178,0.003464,0.2152,-0.2644,1.36,Croissance Tech
2024-04-30,-0.024213,-0.015731,-0.02035,0.2152,-0.2644,1.36,Croissance Tech
2024-05-01,0.004672,-0.003435,-0.003343,0.2152,-0.2644,1.36,Croissance Tech
2024-05-02,0.015119,0.009128,0.01509,0.2152,-0.2644,1.36,Croissance Tech
2024-05-03,0.033539,0.012557,0.019909,0.2152,-0.2644,1.36,Croissance Tech
2024-05-06,0.004153,0.010326,0.011941,0.2152,-0.2644,1.36,Croissance Tech
2024-05-07,0.001204,0.001343,-0.001021,0.2152,-0.2644,1.36,Croissance Tech
2024-05-08,-0.000266,-6e-06,-0.001825,0.2152,-0.2644,1.36,Croissance Tech
2024-05-09,0.006425,0.005091,0.002668,0.2152,-0.2644,1.36,Croissance Tech
2024-05-10,-0.00195,0.001649,-0.00033,0.2152,-0.2644,1.36,Croissance Tech
2024-05-13,0.006655,-0.000241,0.002899,0.2152,-0.2644,1.36,Croissance Tech
2024-05-14,0.006634,0.004838,0.007502,0.2152,-0.2644,1.36,Croissance Tech
2024-05-15,0.014429,0.011716,0.014003,0.2152,-0.2644,1.36,Croissance Tech
2024-05-16,0.000213,-0.002082,-0.002632,0.2152,-0.2644,1.36,Croissance Tech
2024-05-17,0.001481,0.001165,-0.00074,0.2152,-0.2644,1.36,Croissance Tech
2024-05-20,0.008325,0.000916,0.006526,0.2152,-0.2644,1.36,Croissance Tech
2024-05-21,0.007274,0.002502,0.002248,0.2152,-0.2644,1.36,Croissance Tech
2024-05-22,-0.003289,-0.002706,-0.001846,0.2152,-0.2644,1.36,Croissance Tech
2024-05-23,-0.014903,-0.007381,-0.003899,0.2152,-0.2644,1.36,Croissance Tech
2024-05-24,0.011255,0.007001,0.01104,0.2152,-0.2644,1.36,Croissance Tech
2024-05-28,0.001781,0.000249,0.005856,0.2152,-0.2644,1.36,Croissance Tech
2024-05-29,-0.001004,-0.007367,-0.005834,0.2152,-0.2644,1.36,Croissance Tech
2024-05-30,-0.015722,-0.005975,-0.010845,0.2152,-0.2644,1.36,Croissance Tech
2024-05-31,0.002904,0.008028,-0.000123,0.2152,-0.2644,1.36,Croissance Tech
2024-06-03,0.002929,0.001116,0.005596,0.2152,-0.2644,1.36,Croissance Tech
2024-06-04,0.003842,0.001503,0.001686,0.2152,-0.2644,1.36,Croissance Tech
2024-06-05,0.012626,0.011848,0.019627,0.2152,-0.2644,1.36,Croissance Tech
2024-06-06,-0.000852,-0.0002,-0.00086,0.2152,-0.2644,1.36,Croissance Tech
2024-06-07,0.001757,-0.001115,-0.002329,0.2152,-0.2644,1.36,Croissance Tech
2024-06-10,-0.003005,0.002581,0.003467,0.2152,-0.2644,1.36,Croissance Tech
2024-06-11,0.035396,0.00271,0.008784,0.2152,-0.2644,1.36,Croissance Tech
2024-06-12,0.020503,0.008504,0.015273,0.2152,-0.2644,1.36,Croissance Tech
2024-06-13,-0.00029,0.002345,0.003358,0.2152,-0.2644,1.36,Croissance Tech
2024-06-14,-0.000509,-0.000394,0.001207,0.2152,-0.2644,1.36,Croissance Tech
2024-06-17,0.01362,0.007664,0.009505,0.2152,-0.2644,1.36,Croissance Tech
2024-06-18,-0.008631,0.002521,0.000292,0.2152,-0.2644,1.36,Croissance Tech
2024-06-20,-0.007797,-0.002526,-0.007874,0.2152,-0.2644,1.36,Croissance Tech
2024-06-21,0.003262,-0.001562,-0.001819,0.2152,-0.2644,1.36,Croissance Tech
2024-06-24,-0.00108,-0.003065,-0.010884,0.2152,-0.2644,1.36,Croissance Tech
2024-06-25,0.010086,0.003934,0.012621,0.2152,-0.2644,1.36,Croissance Tech
2024-06-26,0.008908,0.001572,0.004939,0.2152,-0.2644,1.36,Croissance Tech
2024-06-27,0.003869,0.000907,0.003006,0.2152,-0.2644,1.36,Croissance Tech
2024-06-28,-0.01523,-0.004084,-0.00706,0.2152,-0.2644,1.36,Croissance Tech
2024-07-01,0.021317,0.002676,0.008273,0.2152,-0.2644,1.36,Croissance Tech
2024-07-02,0.011188,0.006195,0.008359,0.2152,-0.2644,1.36,Croissance Tech
2024-07-03,0.004248,0.005084,0.008849,0.2152,-0.2644,1.36,Croissance Tech
2024-07-05,0.019687,0.005449,0.009042,0.2152,-0.2644,1.36,Croissance Tech
2024-07-08,-0.000161,0.001017,0.002778,0.2152,-0.2644,1.36,Croissance Tech
2024-07-09,-0.004291,0.000741,0.001388,0.2152,-0.2644,1.36,Croissance Tech
2024-07-10,0.01569,0.010208,0.011838,0.2152,-0.2644,1.36,Croissance Tech
2024-07-11,-0.025066,-0.008763,-0.019522,0.2152,-0.2644,1.36,Croissance Tech
2024-07-12,0.00367,0.005517,0.006292,0.2152,-0.2644,1.36,Croissance Tech
2024-07-15,0.008637,0.002826,0.004029,0.2152,-0.2644,1.36,Croissance Tech
2024-07-16,-0.005994,0.006389,0.00199,0.2152,-0.2644,1.36,Croissance Tech
2024-07-17,-0.018611,-0.013928,-0.027684,0.2152,-0.2644,1.36,Croissance Tech
2024-07-18,-0.014734,-0.007816,-0.006984,0.2152,-0.2644,1.36,Croissance Tech
2024-07-19,-0.002763,-0.00714,-0.008073,0.2152,-0.2644,1.36,Croissance Tech
2024-07-22,0.009225,0.010792,0.015831,0.2152,-0.2644,1.36,Croissance Tech
2024-07-23,0.003732,-0.001558,-0.000568,0.2152,-0.2644,1.36,Croissance Tech
2024-07-24,-0.035921,-0.023149,-0.036391,0.2152,-0.2644,1.36,Croissance Tech
2024-07-25,-0.017912,-0.005143,-0.009266,0.2152,-0.2644,1.36,Croissance Tech
2024-07-26,0.007097,0.01109,0.010253,0.2152,-0.2644,1.36,Croissance Tech
2024-07-29,0.004917,0.000813,0.00071,0.2152,-0.2644,1.36,Croissance Tech
2024-07-30,-0.001648,-0.00496,-0.012825,0.2152,-0.2644,1.36,Croissance Tech
2024-07-31,0.003142,0.015793,0.026359,0.2152,-0.2644,1.36,Croissance Tech
2024-08-01,-0.008795,-0.013694,-0.023026,0.2152,-0.2644,1.36,Croissance Tech
2024-08-02,-0.010321,-0.018382,-0.02431,0.2152,-0.2644,1.36,Croissance Tech
2024-08-05,-0.041222,-0.029969,-0.034339,0.2152,-0.2644,1.36,Croissance Tech
2024-08-06,-0.00059,0.010354,0.010294,0.2152,-0.2644,1.36,Croissance Tech
2024-08-07,0.004639,-0.007735,-0.01045,0.2152,-0.2644,1.36,Croissance Tech
2024-08-08,0.014818,0.023043,0.028662,0.2152,-0.2644,1.36,Croissance Tech
2024-08-09,0.010826,0.004672,0.005119,0.2152,-0.2644,1.36,Croissance Tech
2024-08-12,0.001944,4.3e-05,0.002109,0.2152,-0.2644,1.36,Croissance Tech
2024-08-13,0.016261,0.016848,0.024254,0.2152,-0.2644,1.36,Croissance Tech
2024-08-14,-0.00105,0.003824,0.00029,0.2152,-0.2644,1.36,Croissance Tech
2024-08-15,0.011302,0.016133,0.023376,0.2152,-0.2644,1.36,Croissance Tech
2024-08-16,0.001994,0.00199,0.002115,0.2152,-0.2644,1.36,Croissance Tech
2024-08-19,0.007195,0.009722,0.013898,0.2152,-0.2644,1.36,Croissance Tech
2024-08-20,0.004813,-0.001985,-0.003347,0.2152,-0.2644,1.36,Croissance Tech
2024-08-21,-0.002407,0.00424,0.005728,0.2152,-0.2644,1.36,Croissance Tech
2024-08-22,-0.013877,-0.008933,-0.016722,0.2152,-0.2644,1.36,Croissance Tech
2024-08-23,0.007531,0.011483,0.014668,0.2152,-0.2644,1.36,Croissance Tech
2024-08-26,-0.001915,-0.003154,-0.008503,0.2152,-0.2644,1.36,Croissance Tech
2024-08-27,5.4e-05,0.001595,0.001639,0.2152,-0.2644,1.36,Croissance Tech
2024-08-28,-0.008056,-0.005976,-0.011196,0.2152,-0.2644,1.36,Croissance Tech
2024-08-29,0.006969,-3.9e-05,-0.002256,0.2152,-0.2644,1.36,Croissance Tech
2024-08-30,0.004495,0.010093,0.011257,0.2152,-0.2644,1.36,Croissance Tech
2024-09-03,-0.025635,-0.021151,-0.032592,0.2152,-0.2644,1.36,Croissance Tech
2024-09-04,-0.005132,-0.001603,-0.003034,0.2152,-0.2644,1.36,Croissance Tech
2024-09-05,0.003282,-0.003018,0.002538,0.2152,-0.2644,1.36,Croissance Tech
2024-09-06,-0.017397,-0.01726,-0.025504,0.2152,-0.2644,1.36,Croissance Tech
2024-09-09,0.001499,0.01158,0.011609,0.2152,-0.2644,1.36,Croissance Tech
2024-09-10,0.006845,0.004473,0.008367,0.2152,-0.2644,1.36,Croissance Tech
2024-09-11,0.016534,0.010665,0.021711,0.2152,-0.2644,1.36,Croissance Tech
2024-09-12,0.008612,0.007495,0.010011,0.2152,-0.2644,1.36,Croissance Tech
2024-09-13,0.00646,0.005408,0.006506,0.2152,-0.2644,1.36,Croissance Tech
2024-09-16,-0.009651,0.001257,-0.005194,0.2152,-0.2644,1.36,Croissance Tech
2024-09-17,0.005997,0.000265,0.002042,0.2152,-0.2644,1.36,Croissance Tech
2024-09-18,0.003822,-0.002896,-0.003106,0.2152,-0.2644,1.36,Croissance Tech
2024-09-19,0.025059,0.016977,0.025077,0.2152,-0.2644,1.36,Croissance Tech
2024-09-20,-0.002501,-0.001941,-0.003645,0.2152,-0.2644,1.36,Croissance Tech
2024-09-23,-0.006777,0.002809,0.001446,0.2152,-0.2644,1.36,Croissance Tech
2024-09-24,-0.001871,0.002511,0.005577,0.2152,-0.2644,1.36,Croissance Tech
2024-09-25,-5e-06,-0.001861,0.000426,0.2152,-0.2644,1.36,Croissance Tech
2024-09-26,0.002827,0.004039,0.005977,0.2152,-0.2644,1.36,Croissance Tech
2024-09-27,-0.001077,-0.001253,-0.003887,0.2152,-0.2644,1.36,Croissance Tech
2024-09-30,0.013597,0.004237,0.00384,0.2152,-0.2644,1.36,Croissance Tech
2024-10-01,-0.019215,-0.009324,-0.015328,0.2152,-0.2644,1.36,Croissance Tech
2024-10-02,-0.00373,0.000138,0.000824,0.2152,-0.2644,1.36,Croissance Tech
2024-10-03,-0.002524,-0.001681,-0.00037,0.2152,-0.2644,1.36,Croissance Tech
2024-10-04,0.002989,0.00897,0.012243,0.2152,-0.2644,1.36,Croissance Tech
2024-10-07,-0.020165,-0.009586,-0.011796,0.2152,-0.2644,1.36,Croissance Tech
2024-10-08,0.014129,0.009689,0.014451,0.2152,-0.2644,1.36,Croissance Tech
2024-10-09,0.006266,0.007113,0.005978,0.2152,-0.2644,1.36,Croissance Tech
2024-10-10,-0.002152,-0.00207,-0.000523,0.2152,-0.2644,1.36,Croissance Tech
2024-10-11,-0.000709,0.006052,0.003331,0.2152,-0.2644,1.36,Croissance Tech
2024-10-14,0.011409,0.007708,0.008709,0.2152,-0.2644,1.36,Croissance Tech
2024-10-15,0.004634,-0.007609,-0.010112,0.2152,-0.2644,1.36,Croissance Tech
2024-10-16,-0.006406,0.004679,0.002811,0.2152,-0.2644,1.36,Croissance Tech
2024-10-17,-0.001485,-0.000171,0.000355,0.2152,-0.2644,1.36,Croissance Tech
2024-10-18,0.006894,0.003972,0.00631,0.2152,-0.2644,1.36,Croissance Tech
2024-10-21,0.003908,-0.001823,0.002729,0.2152,-0.2644,1.36,Croissance Tech
2024-10-22,0.008594,-0.000475,0.002145,0.2152,-0.2644,1.36,Croissance Tech
2024-10-23,-0.01423,-0.009191,-0.016314,0.2152,-0.2644,1.36,Croissance Tech
2024-10-24,-0.000281,0.002146,0.007597,0.2152,-0.2644,1.36,Croissance Tech
2024-10-25,0.007812,-0.000299,0.0056,0.2152,-0.2644,1.36,Croissance Tech
2024-10-28,0.003737,0.002651,0.002623,0.2152,-0.2644,1.36,Croissance Tech
2024-10-29,0.00904,0.001614,0.00784,0.2152,-0.2644,1.36,Croissance Tech
2024-10-30,6e-05,-0.0033,-0.005602,0.2152,-0.2644,1.36,Croissance Tech
2024-10-31,-0.035335,-0.018615,-0.027557,0.2152,-0.2644,1.36,Croissance Tech
2024-11-01,-0.001144,0.004093,0.008,0.2152,-0.2644,1.36,Croissance Tech
2024-11-04,-0.00587,-0.002812,-0.003286,0.2152,-0.2644,1.36,Croissance Tech
2024-11-05,0.006123,0.012266,0.014257,0.2152,-0.2644,1.36,Croissance Tech
2024-11-06,0.015147,0.025296,0.029519,0.2152,-0.2644,1.36,Croissance Tech
2024-11-07,0.018351,0.007431,0.015065,0.2152,-0.2644,1.36,Croissance Tech
2024-11-08,-0.005848,0.003757,0.000899,0.2152,-0.2644,1.36,Croissance Tech
2024-11-11,-0.006857,0.000969,0.000621,0.2152,-0.2644,1.36,Croissance Tech
2024-11-12,0.006212,-0.002893,-0.0009,0.2152,-0.2644,1.36,Croissance Tech
2024-11-13,0.000622,0.000232,-0.002628,0.2152,-0.2644,1.36,Croissance Tech
2024-11-14,0.003408,-0.00605,-0.0064,0.2152,-0.2644,1.36,Croissance Tech
2024-11-15,-0.020304,-0.013203,-0.022375,0.2152,-0.2644,1.36,Croissance Tech
2024-11-18,0.00936,0.003918,0.005979,0.2152,-0.2644,1.36,Croissance Tech
2024-11-19,0.005627,0.003964,0.010412,0.2152,-0.2644,1.36,Croissance Tech
2024-11-20,-0.003343,2.2e-05,-0.001123,0.2152,-0.2644,1.36,Croissance Tech
2024-11-21,-0.012055,0.00534,0.000331,0.2152,-0.2644,1.36,Croissance Tech
2024-11-22,0.00294,0.003468,0.001646,0.2152,-0.2644,1.36,Croissance Tech
2024-11-25,0.010446,0.00302,0.002694,0.2152,-0.2644,1.36,Croissance Tech
2024-11-26,0.014303,0.005722,0.006269,0.2152,-0.2644,1.36,Croissance Tech
2024-11-27,-0.004764,-0.003801,-0.005936,0.2152,-0.2644,1.36,Croissance Tech
2024-11-29,0.0042,0.005608,0.008273,0.2152,-0.2644,1.36,Croissance Tech
2024-12-02,0.013919,0.002448,0.009667,0.2152,-0.2644,1.36,Croissance Tech
2024-12-03,0.005138,0.000451,0.003966,0.2152,-0.2644,1.36,Croissance Tech
2024-12-04,0.0099,0.006051,0.013049,0.2152,-0.2644,1.36,Croissance Tech
2024-12-05,0.00282,-0.00187,-0.001766,0.2152,-0.2644,1.36,Croissance Tech
2024-12-06,0.002927,0.002495,0.008097,0.2152,-0.2644,1.36,Croissance Tech
2024-12-09,0.009635,-0.006144,-0.006197,0.2152,-0.2644,1.36,Croissance Tech
2024-12-10,0.010417,-0.002964,-0.002505,0.2152,-0.2644,1.36,Croissance Tech
2024-12-11,0.01409,0.008166,0.017659,0.2152,-0.2644,1.36,Croissance Tech
2024-12-12,-0.000628,-0.005414,-0.006591,0.2152,-0.2644,1.36,Croissance Tech
2024-12-13,-0.003993,-2.6e-05,0.0012,0.2152,-0.2644,1.36,Croissance Tech
2024-12-16,0.015761,0.003799,0.012404,0.2152,-0.2644,1.36,Croissance Tech
2024-12-17,0.005169,-0.003864,-0.003214,0.2152,-0.2644,1.36,Croissance Tech
2024-12-18,-0.030778,-0.029493,-0.035624,0.2152,-0.2644,1.36,Croissance Tech
2024-12-19,0.002593,-0.000865,-0.001027,0.2152,-0.2644,1.36,Croissance Tech
2024-12-20,0.01021,0.010869,0.010315,0.2152,-0.2644,1.36,Croissance Tech
2024-12-23,0.003354,0.007287,0.009824,0.2152,-0.2644,1.36,Croissance Tech
2024-12-24,0.009862,0.011043,0.013471,0.2152,-0.2644,1.36,Croissance Tech
2024-12-26,-0.000361,-0.000406,-0.000538,0.2152,-0.2644,1.36,Croissance Tech
2024-12-27,-0.015121,-0.011056,-0.014901,0.2152,-0.2644,1.36,Croissance Tech
2024-12-30,-0.012178,-0.010702,-0.011928,0.2152,-0.2644,1.36,Croissance Tech
2024-12-31,-0.007987,-0.004285,-0.009032,0.2152,-0.2644,1.36,Croissance Tech
2025-01-02,-0.013128,-0.002224,-0.001554,0.2152,-0.2644,1.36,Croissance Tech
2025-01-03,0.006246,0.012596,0.01768,0.2152,-0.2644,1.36,Croissance Tech
2025-01-06,0.012245,0.005538,0.0124,0.2152,-0.2644,1.36,Croissance Tech
2025-01-07,-0.01108,-0.011104,-0.018893,0.2152,-0.2644,1.36,Croissance Tech
2025-01-08,0.001308,0.00156,-0.000554,0.2152,-0.2644,1.36,Croissance Tech
2025-01-10,-0.016897,-0.015412,-0.016287,0.2152,-0.2644,1.36,Croissance Tech
2025-01-13,-0.006891,0.001575,-0.003837,0.2152,-0.2644,1.36,Croissance Tech
2025-01-14,-0.004782,0.001146,-0.00229,0.2152,-0.2644,1.36,Croissance Tech
2025-01-15,0.02432,0.018313,0.024513,0.2152,-0.2644,1.36,Croissance Tech
2025-01-16,-0.020483,-0.002113,-0.008864,0.2152,-0.2644,1.36,Croissance Tech
2025-01-17,0.01041,0.009991,0.015095,0.2152,-0.2644,1.36,Croissance Tech
2025-01-21,-0.011169,0.008768,0.006448,0.2152,-0.2644,1.36,Croissance Tech
2025-01-22,0.018984,0.006138,0.012783,0.2152,-0.2644,1.36,Croissance Tech
2025-01-23,-0.00024,0.005313,0.002216,0.2152,-0.2644,1.36,Croissance Tech
2025-01-24,-0.001694,-0.002855,-0.004956,0.2152,-0.2644,1.36,Croissance Tech
2025-01-27,-0.004237,-0.014581,-0.030694,0.2152,-0.2644,1.36,Croissance Tech
2025-01-28,0.029891,0.009218,0.020255,0.2152,-0.2644,1.36,Croissance Tech
2025-01-29,-0.002397,-0.004679,-0.005132,0.2152,-0.2644,1.36,Croissance Tech
2025-01-30,-0.022093,0.005275,0.002518,0.2152,-0.2644,1.36,Croissance Tech
2025-01-31,0.000527,-0.005047,-0.002759,0.2152,-0.2644,1.36,Croissance Tech
2025-02-03,-0.020267,-0.007609,-0.011997,0.2152,-0.2644,1.36,Croissance Tech
2025-02-04,0.014933,0.007225,0.013514,0.2152,-0.2644,1.36,Croissance Tech
2025-02-05,-0.014259,0.003909,0.001949,0.2152,-0.2644,1.36,Croissance Tech
2025-02-06,0.004021,0.003644,0.005061,0.2152,-0.2644,1.36,Croissance Tech
2025-02-07,-0.021961,-0.009465,-0.013571,0.2152,-0.2644,1.36,Croissance Tech
2025-02-10,0.004106,0.006713,0.009776,0.2152,-0.2644,1.36,Croissance Tech
2025-02-11,0.006742,0.00034,-0.003572,0.2152,-0.2644,1.36,Croissance Tech
2025-02-12,0.003129,-0.002724,0.00031,0.2152,-0.2644,1.36,Croissance Tech
2025-02-13,0.012092,0.010426,0.015048,0.2152,-0.2644,1.36,Croissance Tech
2025-02-14,0.002051,-7.2e-05,0.004068,0.2152,-0.2644,1.36,Croissance Tech
2025-02-18,-0.000604,0.002445,0.000724,0.2152,-0.2644,1.36,Croissance Tech
2025-02-19,0.007296,0.002377,0.000748,0.2152,-0.2644,1.36,Croissance Tech
2025-02-20,0.002918,-0.004334,-0.004681,0.2152,-0.2644,1.36,Croissance Tech
2025-02-21,-0.013379,-0.017064,-0.021959,0.2152,-0.2644,1.36,Croissance Tech
2025-02-24,-0.002057,-0.004969,-0.012143,0.2152,-0.2644,1.36,Croissance Tech
2025-02-25,-0.01041,-0.00468,-0.013509,0.2152,-0.2644,1.36,Croissance Tech
2025-02-26,-0.012043,0.000136,0.002568,0.2152,-0.2644,1.36,Croissance Tech
2025-02-27,-0.017195,-0.015865,-0.027829,0.2152,-0.2644,1.36,Croissance Tech
2025-02-28,0.01431,0.015854,0.016332,0.2152,-0.2644,1.36,Croissance Tech
2025-03-03,-0.018707,-0.017597,-0.026375,0.2152,-0.2644,1.36,Croissance Tech
2025-03-04,0.001277,-0.012235,-0.003544,0.2152,-0.2644,1.36,Croissance Tech
2025-03-05,0.014909,0.011159,0.014633,0.2152,-0.2644,1.36,Croissance Tech
2025-03-06,-0.00559,-0.017819,-0.026059,0.2152,-0.2644,1.36,Croissance Tech
2025-03-07,0.004501,0.005521,0.007026,0.2152,-0.2644,1.36,Croissance Tech
2025-03-10,-0.041737,-0.026973,-0.040003,0.2152,-0.2644,1.36,Croissance Tech
2025-03-11,-0.013577,-0.007568,-0.001845,0.2152,-0.2644,1.36,Croissance Tech
2025-03-12,-0.000284,0.004887,0.012179,0.2152,-0.2644,1.36,Croissance Tech
2025-03-13,-0.02336,-0.013891,-0.019573,0.2152,-0.2644,1.36,Croissance Tech
2025-03-14,0.020962,0.021266,0.026069,0.2152,-0.2644,1.36,Croissance Tech
2025-03-17,-0.000351,0.006416,0.003074,0.2152,-0.2644,1.36,Croissance Tech
2025-03-18,-0.012186,-0.010654,-0.017101,0.2152,-0.2644,1.36,Croissance Tech
2025-03-19,0.013289,0.010798,0.014092,0.2152,-0.2644,1.36,Croissance Tech
2025-03-20,-0.00446,-0.002185,-0.003333,0.2152,-0.2644,1.36,Croissance Tech
2025-03-21,0.013823,0.000825,0.005224,0.2152,-0.2644,1.36,Croissance Tech
2025-03-24,0.010869,0.017646,0.022747,0.2152,-0.2644,1.36,Croissance Tech
2025-03-25,0.011025,0.001574,0.004578,0.2152,-0.2644,1.36,Croissance Tech
2025-03-26,-0.015672,-0.011157,-0.020405,0.2152,-0.2644,1.36,Croissance Tech
2025-03-27,0.001398,-0.003307,-0.005307,0.2152,-0.2644,1.36,Croissance Tech
2025-03-28,-0.032447,-0.019737,-0.027019,0.2152,-0.2644,1.36,Croissance Tech
2025-03-31,0.004566,0.005539,-0.001368,0.2152,-0.2644,1.36,Croissance Tech
2025-04-01,0.012297,0.003781,0.008706,0.2152,-0.2644,1.36,Croissance Tech
2025-04-02,0.001164,0.006728,0.008663,0.2152,-0.2644,1.36,Croissance Tech
2025-04-03,-0.054483,-0.048396,-0.059681,0.2152,-0.2644,1.36,Croissance Tech
2025-04-04,-0.050175,-0.05975,-0.058174,0.2152,-0.2644,1.36,Croissance Tech
2025-04-07,-0.015315,-0.002331,0.000992,0.2152,-0.2644,1.36,Croissance Tech
