Date,Portfolio_CumReturn,SP500_CumReturn,NASDAQ_CumReturn,Vol_Daily,Vol_Weekly,Vol_Monthly,Drawdown_Current,Drawdown_Max,Return_Port_Daily,Return_Port_Weekly,Return_Port_Monthly,Return_SP_Weekly,Return_SP_Monthly,Return_NASDAQ_Weekly,Return_NASDAQ_Monthly,Sharpe_Monthly_Rolling
2022-09-26,91.39,76.25,69.15,,46.2,34.11,-9.96,-23.24,2.14,-5.57,-5.27,-6.28,-9.92,-6.35,-11.03,-1.739
2022-09-27,91.57,76.09,69.32,,42.75,32.88,-9.78,-23.24,0.2,-2.27,-2.4,-5.41,-9.51,-5.21,-9.89,-0.729
2022-09-28,90.39,77.58,70.74,,37.87,33.05,-10.95,-23.24,-1.3,-5.26,-4.16,-1.87,-6.7,-1.5,-7.0,-1.384
2022-09-29,86.18,75.95,68.73,,45.77,36.39,-15.08,-23.24,-4.65,-7.69,-7.51,-3.13,-7.95,-2.98,-9.13,-2.397
2022-09-30,90.17,74.8,67.69,,55.63,40.26,-11.16,-23.24,4.63,0.78,-3.27,-2.91,-9.61,-2.69,-10.26,-0.796
2022-10-03,90.99,76.74,69.23,,53.57,38.28,-10.35,-23.24,0.91,-0.43,-5.68,0.64,-6.26,0.12,-7.01,-1.647
2022-10-04,95.99,79.08,71.54,,66.63,42.17,-5.43,-23.24,5.49,4.82,2.04,3.94,-3.4,3.2,-3.91,0.775
2022-10-05,94.25,78.92,71.36,,67.84,42.7,-7.14,-23.24,-1.81,4.28,-0.06,1.73,-3.2,0.88,-3.43,0.185
2022-10-06,94.89,78.12,70.88,,47.95,41.57,-6.51,-23.24,0.68,10.1,-2.14,2.86,-5.91,3.13,-6.09,-0.425
2022-10-07,94.8,75.93,68.19,,42.98,41.31,-6.6,-23.24,-0.1,5.13,-3.41,1.51,-9.15,0.73,-10.2,-0.811
2022-10-10,93.46,75.36,67.48,,46.43,41.29,-7.92,-23.24,-1.41,2.71,-5.8,-1.8,-11.19,-2.53,-12.96,-1.538
2022-10-11,94.86,74.87,66.74,,22.05,41.18,-6.54,-23.24,1.5,-1.17,-5.97,-5.33,-12.69,-6.71,-15.0,-1.597
2022-10-12,93.89,74.62,66.68,,19.02,39.74,-7.5,-23.24,-1.03,-0.39,-3.72,-5.45,-9.04,-6.56,-10.46,-0.954
2022-10-13,95.07,76.56,68.16,,20.84,40.0,-6.33,-23.24,1.26,0.19,-1.92,-1.99,-7.0,-3.83,-9.13,-0.39
2022-10-14,95.01,74.75,66.07,,20.83,39.92,-6.39,-23.24,-0.06,0.22,-2.62,-1.55,-8.16,-3.11,-10.66,-0.608
2022-10-17,97.54,76.73,68.34,,22.76,41.0,-3.9,-23.24,2.66,4.36,0.5,1.81,-5.04,1.27,-6.75,0.341
2022-10-18,98.88,77.6,68.95,,22.56,41.22,-2.58,-23.24,1.37,4.24,2.17,3.65,-4.61,3.32,-6.61,0.821
2022-10-19,97.39,77.09,68.37,,25.18,39.92,-4.05,-23.24,-1.51,3.73,3.93,3.3,-4.17,2.53,-6.52,1.35
2022-10-20,97.94,76.47,67.94,,24.76,39.52,-3.51,-23.24,0.56,3.01,2.65,-0.11,-3.28,-0.32,-5.4,0.982
2022-10-21,98.51,78.29,69.51,,24.07,38.65,-2.94,-23.24,0.59,3.68,5.51,4.74,-0.14,5.22,-1.87,1.851
2022-10-24,99.4,79.22,70.11,,17.57,35.11,-2.07,-23.24,0.9,1.9,11.09,3.25,2.82,2.59,0.78,3.771
2022-10-25,102.02,80.51,71.68,,23.37,35.43,0.0,-23.24,2.63,3.17,11.63,3.74,5.58,3.96,3.67,3.902
2022-10-26,102.14,79.91,70.22,,15.49,35.44,0.0,-23.24,0.12,4.88,11.54,3.67,5.03,2.72,1.31,3.874
2022-10-27,101.32,79.43,69.08,,20.07,35.16,-0.8,-23.24,-0.8,3.45,12.09,3.86,2.37,1.68,-2.34,4.073
2022-10-28,100.83,81.38,71.07,,21.76,29.95,-1.28,-23.24,-0.48,2.35,16.99,3.95,7.16,2.24,3.4,6.452
2022-10-31,100.43,80.77,70.33,,22.1,26.66,-1.67,-23.24,-0.39,1.04,11.38,1.97,7.99,0.32,3.9,4.987
2022-11-01,101.19,80.44,69.71,,9.7,26.64,-0.92,-23.24,0.76,-0.81,11.21,-0.08,4.83,-2.75,0.7,4.922
2022-11-02,97.42,78.43,67.37,,26.56,23.99,-4.62,-23.24,-3.73,-4.62,1.49,-1.85,-0.82,-4.07,-5.83,0.855
2022-11-03,97.48,77.6,66.2,,27.51,22.99,-4.56,-23.24,0.06,-3.79,3.42,-2.3,-1.68,-4.17,-7.23,1.869
2022-11-04,98.85,78.66,67.05,,31.65,23.33,-3.22,-23.24,1.41,-1.96,4.17,-3.35,0.7,-5.65,-5.4,2.216
2022-11-07,97.45,79.42,67.62,,32.5,23.98,-4.59,-23.24,-1.42,-2.97,2.79,-1.68,4.59,-3.86,-0.82,1.494
2022-11-08,97.57,79.86,67.95,,31.14,23.31,-4.47,-23.24,0.12,-3.58,4.4,-0.73,5.97,-2.52,0.7,2.33
2022-11-09,98.82,78.2,66.27,,18.12,23.17,-3.25,-23.24,1.28,1.44,4.17,-0.3,4.45,-1.63,-0.7,2.23
2022-11-10,103.96,82.54,71.14,,38.91,28.45,0.0,-23.24,5.21,6.65,10.73,6.36,10.6,7.46,6.69,4.445
2022-11-11,101.01,83.3,72.48,,48.75,30.54,-2.84,-23.24,-2.84,2.19,6.24,5.9,8.8,8.1,6.33,2.528
2022-11-14,98.64,82.55,71.67,,51.41,31.89,-5.12,-23.24,-2.35,1.22,3.81,3.95,10.44,5.98,8.48,1.561
2022-11-15,100.19,83.27,72.7,,52.15,31.04,-3.63,-23.24,1.57,2.68,2.72,4.27,8.53,6.99,6.39,1.183
2022-11-16,98.64,82.59,71.59,,53.59,31.24,-5.12,-23.24,-1.55,-0.18,-0.25,5.61,6.42,8.02,3.82,0.053
2022-11-17,98.27,82.33,71.34,,28.04,30.79,-5.48,-23.24,-0.37,-5.48,0.91,-0.25,6.8,0.28,4.35,0.498
2022-11-18,99.31,82.72,71.35,,26.46,30.93,-4.48,-23.24,1.05,-1.69,1.4,-0.69,8.17,-1.57,5.0,0.686
2022-11-21,99.12,82.4,70.57,,19.61,30.89,-4.66,-23.24,-0.18,0.49,0.62,-0.18,5.25,-1.53,1.52,0.386
2022-11-22,100.52,83.52,71.53,,18.87,31.12,-3.31,-23.24,1.41,0.33,1.13,0.3,5.43,-1.62,2.03,0.582
2022-11-23,102.81,84.01,72.24,,17.63,30.77,-1.11,-23.24,2.27,4.23,0.78,1.73,4.36,0.91,0.77,0.447
2022-11-24,102.44,84.01,72.24,,17.57,30.8,-1.46,-23.24,-0.36,4.24,0.3,2.04,5.13,1.26,2.87,0.262
2022-11-25,102.53,83.99,71.86,,18.15,30.65,-1.38,-23.24,0.09,3.25,1.2,1.53,5.75,0.72,4.02,0.613
2022-11-28,102.59,82.69,70.73,,17.52,30.58,-1.32,-23.24,0.06,3.5,1.75,0.35,1.61,0.23,-0.48,0.826
2022-11-29,102.65,82.56,70.31,,16.65,30.53,-1.26,-23.24,0.06,2.12,2.21,-1.15,2.21,-1.71,-0.04,1.005
2022-11-30,101.68,85.12,73.41,,7.11,30.65,-2.2,-23.24,-0.95,-1.1,0.48,1.31,5.81,1.62,5.3,0.333
2022-12-01,101.95,85.04,73.5,,7.71,27.41,-1.93,-23.24,0.27,-0.48,4.66,1.22,8.43,1.75,9.1,2.123
2022-12-02,102.53,84.94,73.36,,9.06,27.43,-1.38,-23.24,0.57,-0.0,5.18,1.13,9.46,2.09,10.81,2.343
2022-12-05,102.62,83.42,71.95,,9.07,27.11,-1.29,-23.24,0.09,0.03,3.82,0.88,6.05,1.72,7.3,1.788
2022-12-06,103.05,82.22,70.51,,9.54,26.48,-0.88,-23.24,0.42,0.39,5.75,-0.41,3.53,0.28,4.26,2.661
2022-12-07,104.85,82.07,70.14,,10.38,26.95,0.0,-23.24,1.74,3.11,7.46,-3.58,2.76,-4.44,3.22,3.335
2022-12-08,105.73,82.68,70.94,,9.96,26.8,0.0,-23.24,0.84,3.7,6.99,-2.77,5.73,-3.49,7.04,3.158
2022-12-09,108.07,82.08,70.44,,14.22,21.42,0.0,-23.24,2.22,5.4,3.95,-3.37,-0.56,-3.99,-0.99,2.277
2022-12-12,107.28,83.25,71.33,,18.36,18.73,-0.73,-23.24,-0.73,4.54,6.21,-0.21,-0.06,-0.86,-1.59,3.954
2022-12-13,108.32,83.86,72.05,,17.86,16.18,0.0,-23.24,0.96,5.11,9.81,1.99,1.58,2.2,0.54,7.036
2022-12-14,108.38,83.35,71.5,,17.49,15.7,0.0,-23.24,0.06,3.37,8.17,1.56,0.09,1.94,-1.65,6.091
2022-12-15,105.85,81.27,69.2,,27.28,17.08,-2.33,-23.24,-2.33,0.12,7.31,-1.71,-1.59,-2.45,-3.34,5.049
2022-12-16,106.52,80.37,68.52,,20.86,16.91,-1.71,-23.24,0.63,-1.44,8.4,-2.08,-2.39,-2.72,-3.94,5.813
2022-12-19,107.34,79.64,67.5,,21.54,16.8,-0.96,-23.24,0.77,0.06,8.09,-4.33,-3.72,-5.36,-5.38,5.65
2022-12-20,106.89,79.72,67.51,,19.89,16.92,-1.38,-23.24,-0.43,-1.32,7.83,-4.93,-3.25,-6.3,-4.33,5.438
2022-12-21,107.31,80.91,68.55,,20.37,16.49,-0.98,-23.24,0.4,-0.98,6.75,-2.93,-3.13,-4.13,-4.16,4.842
2022-12-22,106.4,79.74,67.06,33.51,11.24,15.33,-1.83,-23.24,-0.85,0.52,3.49,-1.88,-5.09,-3.09,-7.17,2.764
2022-12-23,107.16,80.21,67.2,33.5,11.49,15.32,-1.12,-23.24,0.72,0.6,4.61,-0.2,-4.53,-1.94,-6.98,3.605
2022-12-27,107.56,79.88,66.27,33.48,10.36,15.32,-0.76,-23.24,0.37,0.2,4.9,0.3,-4.89,-1.83,-7.78,3.824
2022-12-28,106.37,78.92,65.37,33.5,13.06,16.0,-1.85,-23.24,-1.1,-0.48,3.68,-1.0,-4.56,-3.17,-7.57,2.789
2022-12-29,107.5,80.3,67.07,33.5,15.28,16.28,-0.81,-23.24,1.06,0.17,4.72,-0.75,-2.74,-2.16,-4.6,3.478
2022-12-30,105.52,80.1,67.0,33.55,19.84,17.35,-2.64,-23.24,-1.84,-0.83,3.77,0.45,-5.9,-0.09,-8.73,2.647
2023-01-02,107.71,80.1,67.0,33.57,25.25,18.55,-0.62,-23.24,2.08,0.51,5.64,-0.14,-5.82,-0.3,-8.85,3.644
2023-01-03,107.56,79.78,66.49,33.55,25.18,18.57,-0.76,-23.24,-0.14,0.0,4.9,-0.13,-6.08,0.33,-9.38,3.183
2023-01-04,105.58,80.38,66.95,33.6,27.65,19.91,-2.58,-23.24,-1.84,-0.74,2.88,1.84,-3.65,2.4,-6.95,1.806
2023-01-05,103.11,79.44,65.96,33.63,28.87,21.64,-4.86,-23.24,-2.34,-4.08,0.06,-1.07,-3.38,-1.65,-6.44,0.136
2023-01-06,105.3,81.26,67.65,33.69,33.39,22.07,-2.84,-23.24,2.13,-0.2,0.44,1.45,-0.99,0.98,-3.55,0.342
2023-01-09,106.58,81.19,68.08,33.59,30.39,22.28,-1.66,-23.24,1.21,-1.05,0.81,1.37,-1.8,1.62,-4.03,0.539
2023-01-10,105.24,81.76,68.76,33.53,31.29,21.24,-2.89,-23.24,-1.26,-2.15,-2.62,2.49,-0.38,3.42,-2.38,-1.398
2023-01-11,106.55,82.81,69.97,33.54,30.1,21.62,-1.69,-23.24,1.24,0.92,-0.68,3.03,-0.52,4.52,-1.9,-0.276
2023-01-12,106.7,83.09,70.42,33.32,20.59,21.33,-1.54,-23.24,0.14,3.48,-1.49,4.6,-0.91,6.75,-2.27,-0.742
2023-01-13,107.25,83.43,70.92,32.98,16.26,21.42,-1.04,-23.24,0.51,1.85,-1.04,2.67,0.09,4.82,-0.82,-0.483
2023-01-16,108.68,83.43,70.92,32.92,16.67,20.21,0.0,-23.24,1.33,1.97,2.67,2.75,2.65,4.17,2.48,1.665
2023-01-17,111.12,83.26,71.02,32.78,12.89,21.44,0.0,-23.24,2.24,5.58,4.32,1.83,3.6,3.28,3.64,2.469
2023-01-18,112.06,81.96,70.14,32.69,12.91,21.47,0.0,-23.24,0.85,5.17,4.4,-1.03,2.91,0.23,3.9,2.509
2023-01-19,110.39,81.34,69.46,32.66,21.95,22.18,-1.49,-23.24,-1.49,3.45,3.28,-2.12,2.02,-1.35,2.89,1.851
2023-01-20,112.58,82.87,71.31,32.52,23.63,23.05,0.0,-23.24,1.99,4.97,4.91,-0.66,2.43,0.55,4.03,2.606
2023-01-23,113.16,83.86,72.74,32.5,23.58,22.72,0.0,-23.24,0.51,4.12,6.35,0.52,5.16,2.57,8.48,3.365
2023-01-24,114.59,83.8,72.55,32.51,20.72,22.93,0.0,-23.24,1.26,3.12,6.93,0.65,4.48,2.16,7.97,3.623
2023-01-25,113.49,83.78,72.42,32.35,23.29,23.36,-0.96,-23.24,-0.96,1.28,5.52,2.22,4.88,3.25,9.27,2.875
2023-01-26,113.61,84.71,73.69,32.23,17.81,22.83,-0.85,-23.24,0.11,2.92,6.81,4.14,7.33,6.08,12.72,3.578
2023-01-27,114.16,84.92,74.39,32.17,12.86,22.68,-0.37,-23.24,0.48,1.41,6.2,2.47,5.75,4.32,10.91,3.296
2023-01-30,113.04,83.82,72.93,32.19,15.33,21.85,-1.35,-23.24,-0.99,-0.11,7.13,-0.05,4.64,0.26,8.86,3.891
2023-01-31,113.86,85.04,74.15,32.07,12.76,20.98,-0.64,-23.24,0.73,-0.64,5.71,1.48,6.18,2.21,10.68,3.281
2023-02-01,114.59,85.93,75.64,32.05,11.14,20.96,-0.0,-23.24,0.64,0.97,6.54,2.56,7.72,4.45,13.76,3.732
2023-02-02,115.32,87.2,78.1,32.03,11.51,19.46,0.0,-23.24,0.64,1.5,9.23,2.94,8.48,5.98,16.66,5.547
2023-02-03,113.86,86.29,76.86,32.0,15.7,17.83,-1.27,-23.24,-1.27,-0.27,10.42,1.62,8.62,3.31,16.51,6.773
2023-02-06,114.92,85.76,76.09,31.9,14.35,16.9,-0.34,-23.24,0.94,1.67,9.14,2.32,5.55,4.33,12.47,6.302
2023-02-07,114.04,86.87,77.54,31.78,15.64,17.12,-1.11,-23.24,-0.77,0.16,7.0,2.14,6.99,4.57,13.9,4.83
2023-02-08,112.43,85.9,76.24,31.82,17.35,17.31,-2.51,-23.24,-1.41,-1.89,6.83,-0.03,5.07,0.8,10.87,4.667
2023-02-09,113.68,85.15,75.46,31.79,19.3,17.23,-1.43,-23.24,1.11,-1.43,6.69,-2.35,2.82,-3.37,7.85,4.597
2023-02-10,111.73,85.33,75.01,31.79,20.93,18.61,-3.12,-23.24,-1.71,-1.87,4.71,-1.11,2.69,-2.41,6.52,3.059
2023-02-13,113.55,86.31,76.12,31.78,24.04,19.22,-1.53,-23.24,1.63,-1.19,5.88,0.64,3.46,0.04,7.33,3.661
2023-02-14,112.85,86.29,76.56,31.79,23.84,19.06,-2.14,-23.24,-0.62,-1.04,3.84,-0.67,3.43,-1.27,7.95,2.464
2023-02-15,114.44,86.52,77.26,31.81,23.18,18.12,-0.77,-23.24,1.4,1.79,2.99,0.72,3.92,1.34,8.79,2.037
2023-02-16,115.47,85.33,75.89,31.37,22.81,18.15,0.0,-23.24,0.9,1.58,3.04,0.22,4.11,0.56,8.2,2.07
2023-02-17,114.77,85.1,75.45,31.37,17.26,17.38,-0.61,-23.24,-0.61,2.72,3.97,-0.28,4.62,0.59,8.62,2.775
2023-02-20,112.64,85.1,75.45,31.42,20.79,17.48,-2.45,-23.24,-1.86,-0.8,0.05,-1.41,2.68,-0.88,5.81,0.12
2023-02-21,111.24,83.39,73.56,31.18,22.1,17.89,-3.66,-23.24,-1.24,-1.43,-1.69,-3.36,-0.56,-3.91,1.13,-1.061
2023-02-22,109.99,83.26,73.66,30.95,16.57,17.55,-4.75,-23.24,-1.12,-3.88,-4.01,-3.77,-0.64,-4.67,1.52,-2.714
2023-02-23,110.45,83.7,74.19,30.46,13.51,17.43,-4.35,-23.24,0.42,-4.35,-2.68,-1.91,-0.1,-2.24,2.45,-1.787
2023-02-24,109.05,82.82,72.94,30.18,13.47,17.85,-5.56,-23.24,-1.27,-4.99,-4.02,-2.67,-2.23,-3.33,-1.02,-2.67
2023-02-27,111.27,83.08,73.4,30.23,23.09,19.34,-3.64,-23.24,2.04,-1.22,-2.53,-2.37,-2.17,-2.72,-1.33,-1.499
2023-02-28,110.72,82.82,73.33,29.53,21.59,19.13,-4.11,-23.24,-0.49,-0.47,-2.05,-0.68,-1.19,-0.32,0.54,-1.205
2023-03-01,111.64,82.43,72.84,28.98,20.07,19.19,-3.32,-23.24,0.82,1.49,-1.95,-0.99,-3.07,-1.11,-1.77,-1.141
2023-03-02,110.78,83.06,73.37,28.94,21.36,19.13,-4.06,-23.24,-0.76,0.3,-3.32,-0.77,-3.35,-1.1,-2.99,-2.026
2023-03-03,115.53,84.4,74.82,29.2,32.81,24.47,0.0,-23.24,4.29,5.95,0.18,1.9,-3.21,2.58,-4.19,0.206
2023-03-06,115.38,84.46,74.74,29.19,32.85,24.03,-0.13,-23.24,-0.13,3.69,1.34,1.66,-2.13,1.82,-2.76,0.777
2023-03-07,115.17,83.16,73.8,29.08,32.18,23.83,-0.32,-23.24,-0.18,4.01,0.21,0.41,-3.03,0.65,-3.0,0.219
2023-03-08,117.24,83.28,74.1,29.13,32.95,24.41,0.0,-23.24,1.8,5.02,2.8,1.03,-4.13,1.73,-4.44,1.475
2023-03-09,120.92,81.74,72.58,29.27,31.4,25.81,0.0,-23.24,3.14,9.15,7.55,-1.58,-4.85,-1.09,-4.8,3.513
2023-03-10,115.75,80.56,71.3,29.6,44.51,30.22,-4.28,-23.24,-4.28,0.18,1.82,-4.55,-5.39,-4.71,-5.52,0.861
2023-03-13,111.7,80.44,71.62,29.82,51.36,32.14,-7.63,-23.24,-3.5,-3.19,-0.03,-4.76,-5.74,-4.17,-4.52,0.143
2023-03-14,113.92,81.76,73.15,29.86,54.69,32.39,-5.79,-23.24,1.99,-1.08,0.32,-1.68,-5.27,-0.89,-3.9,0.273
2023-03-15,107.8,81.19,73.19,30.34,61.68,37.39,-10.85,-23.24,-5.37,-8.05,-4.48,-2.51,-5.9,-1.23,-4.4,-1.289
2023-03-16,109.32,82.62,75.0,30.34,54.04,37.4,-9.59,-23.24,1.41,-9.59,-4.47,1.07,-4.52,3.34,-2.93,-1.286
2023-03-17,108.23,81.71,74.45,30.28,49.99,37.28,-10.5,-23.24,-1.0,-6.5,-6.27,1.43,-4.25,4.41,-1.9,-1.904
2023-03-20,109.72,82.44,74.73,30.31,48.41,37.69,-9.26,-23.24,1.38,-1.77,-4.4,2.48,-3.13,4.35,-0.95,-1.251
2023-03-21,112.12,83.51,75.92,30.37,49.04,38.04,-7.28,-23.24,2.19,-1.58,-0.46,2.13,-1.87,3.78,0.62,0.037
2023-03-22,112.15,82.13,74.7,30.35,20.23,37.77,-7.25,-23.24,0.03,4.04,0.82,1.16,-1.51,2.06,1.55,0.441
2023-03-23,111.06,82.38,75.45,30.31,22.65,37.71,-8.16,-23.24,-0.98,1.59,0.97,-0.29,-1.06,0.6,2.44,0.488
2023-03-24,108.32,82.84,75.68,30.42,29.42,38.69,-10.42,-23.24,-2.47,0.08,-1.93,1.39,-1.03,1.66,2.02,-0.418
2023-03-27,111.3,82.98,75.33,30.5,34.57,39.61,-7.96,-23.24,2.75,1.44,2.07,0.66,0.19,0.8,3.28,0.81
2023-03-28,113.49,82.85,74.99,30.35,33.83,39.57,-6.14,-23.24,1.97,1.22,2.0,-0.79,-0.28,-1.21,2.17,0.79
2023-03-29,116.17,84.03,76.34,30.23,36.74,40.24,-3.93,-23.24,2.36,3.58,4.92,2.31,1.45,2.2,4.11,1.628
2023-03-30,116.87,84.51,76.9,30.18,33.71,40.21,-3.35,-23.24,0.6,5.24,4.69,2.59,2.52,1.92,5.57,1.563
2023-03-31,117.82,85.73,78.23,29.92,15.1,40.08,-2.57,-23.24,0.81,8.77,6.35,3.48,3.21,3.37,6.62,2.038
2023-04-03,115.68,86.04,78.02,29.97,25.9,37.99,-4.33,-23.24,-1.81,3.94,0.13,3.7,1.95,3.57,4.28,0.225
2023-04-04,114.83,85.54,77.62,29.94,25.23,38.09,-5.04,-23.24,-0.74,1.18,-0.47,3.26,1.29,3.5,3.86,0.034
2023-04-05,111.61,85.33,76.79,30.08,24.61,39.32,-7.7,-23.24,-2.81,-3.93,-3.09,1.55,2.61,0.59,4.05,-0.769
2023-04-06,112.94,85.64,77.37,30.1,26.99,39.0,-6.6,-23.24,1.2,-3.36,-3.66,1.34,2.83,0.62,4.42,-0.959
2023-04-10,112.94,85.72,77.35,30.1,24.72,37.14,-6.6,-23.24,0.0,-4.13,-6.6,-0.0,4.87,-1.13,6.58,-2.022
2023-04-11,113.07,85.72,77.02,29.96,23.67,34.2,-6.5,-23.24,0.11,-2.26,-2.31,-0.38,6.41,-1.29,8.02,-0.656
2023-04-12,113.4,85.36,76.36,29.96,24.0,31.88,-6.22,-23.24,0.3,-1.25,1.53,-0.21,6.13,-1.62,6.62,0.724
2023-04-13,113.01,86.5,77.88,29.93,9.21,31.15,-6.55,-23.24,-0.35,1.25,-0.8,1.37,5.79,1.41,6.46,-0.16
2023-04-14,114.8,86.32,77.6,29.97,11.79,24.76,-5.06,-23.24,1.59,1.64,6.5,0.79,6.31,0.29,6.03,3.172
2023-04-17,114.68,86.6,77.82,29.95,12.0,24.47,-5.16,-23.24,-0.11,1.54,4.9,1.03,4.82,0.61,3.76,2.466
2023-04-18,116.66,86.68,77.79,29.99,15.33,24.55,-3.52,-23.24,1.73,3.18,7.79,1.12,6.08,1.01,4.5,3.792
2023-04-19,116.45,86.67,77.82,29.98,16.34,24.33,-3.7,-23.24,-0.18,2.68,6.13,1.53,5.14,1.91,4.13,3.055
2023-04-20,115.87,86.15,77.19,29.98,16.87,23.46,-4.18,-23.24,-0.5,2.53,3.34,-0.4,3.17,-0.88,1.68,1.794
2023-04-21,115.68,86.23,77.28,29.73,14.13,23.48,-4.33,-23.24,-0.16,0.77,3.15,-0.1,4.99,-0.42,3.45,1.697
2023-04-24,115.44,86.3,77.05,29.71,14.28,23.16,-4.53,-23.24,-0.21,0.66,3.94,-0.34,4.77,-0.99,2.12,2.116
2023-04-25,114.94,84.94,75.53,29.71,2.47,21.21,-4.94,-23.24,-0.43,-1.47,6.12,-2.0,2.53,-2.91,-0.21,3.465
2023-04-26,111.17,84.61,75.88,29.9,21.13,22.64,-8.07,-23.24,-3.28,-4.53,-0.12,-2.37,1.97,-2.49,0.73,0.045
2023-04-27,111.94,86.27,77.72,29.73,24.1,21.65,-7.43,-23.24,0.7,-3.39,-1.37,0.13,4.13,0.69,3.64,-0.659
2023-04-28,114.66,86.98,78.26,29.28,32.99,21.75,-5.17,-23.24,2.43,-0.88,-1.3,0.87,3.52,1.28,2.52,-0.616
2023-05-01,114.66,86.95,78.17,29.26,33.0,21.62,-5.17,-23.24,0.0,-0.67,-1.89,0.75,2.89,1.46,1.66,-0.954
2023-05-02,115.65,85.94,77.33,29.27,33.51,21.65,-4.36,-23.24,0.86,0.62,-1.84,1.18,0.25,2.38,-1.16,-0.922
2023-05-03,113.55,85.34,76.97,29.27,24.47,21.66,-6.1,-23.24,-1.82,2.14,-1.84,0.86,-0.82,1.44,-1.35,-0.927
2023-05-04,112.65,84.72,76.6,29.28,25.71,21.68,-6.84,-23.24,-0.79,0.64,-1.9,-1.79,-0.96,-1.45,-1.32,-0.956
2023-05-05,115.87,86.29,78.32,29.38,28.16,21.59,-4.18,-23.24,2.86,1.05,3.82,-0.8,1.12,0.07,1.99,2.19
2023-05-08,116.55,86.33,78.46,29.32,28.17,21.33,-3.61,-23.24,0.59,1.65,3.19,-0.71,0.81,0.36,1.4,1.871
2023-05-09,113.86,85.93,77.96,29.41,33.04,22.98,-5.84,-23.24,-2.31,-1.55,0.81,-0.01,0.24,0.82,0.79,0.531
2023-05-10,112.99,86.32,78.77,29.36,30.74,23.15,-6.56,-23.24,-0.76,-0.49,-0.06,1.15,0.7,2.34,2.28,0.077
2023-05-11,108.66,86.17,78.91,29.61,41.02,26.65,-10.14,-23.24,-3.83,-3.54,-4.18,1.71,0.95,3.03,3.35,-1.792
2023-05-12,109.37,86.03,78.63,29.59,30.7,26.8,-9.55,-23.24,0.65,-5.61,-3.21,-0.29,-0.53,0.4,0.97,-1.333
2023-05-15,110.74,86.29,79.15,29.61,33.27,26.55,-8.42,-23.24,1.24,-4.99,-3.54,-0.04,-0.03,0.88,1.99,-1.502
2023-05-16,108.76,85.74,79.01,29.61,32.17,27.14,-10.06,-23.24,-1.79,-4.48,-5.17,-0.23,-1.0,1.34,1.52,-2.213
2023-05-17,109.07,86.76,80.02,29.61,33.28,26.27,-9.8,-23.24,0.28,-3.48,-6.51,0.51,0.09,1.58,2.86,-2.944
2023-05-18,109.19,87.58,81.22,29.53,18.13,26.3,-9.7,-23.24,0.11,0.48,-6.23,1.63,1.05,2.92,4.37,-2.805
2023-05-19,109.5,87.45,81.02,29.5,17.6,26.37,-9.45,-23.24,0.28,0.11,-5.5,1.65,1.51,3.04,4.96,-2.443
2023-05-22,108.6,87.46,81.42,29.38,14.42,26.44,-10.19,-23.24,-0.82,-1.93,-6.12,1.36,1.43,2.88,5.37,-2.737
2023-05-23,108.01,86.48,80.4,29.27,8.12,26.45,-10.67,-23.24,-0.54,-0.68,-6.43,0.87,0.21,1.76,4.35,-2.884
2023-05-24,108.51,85.85,79.91,29.25,8.75,26.57,-10.26,-23.24,0.46,-0.51,-5.6,-1.05,1.07,-0.13,5.81,-2.47
2023-05-25,108.54,86.6,81.28,29.21,8.64,24.2,-10.24,-23.24,0.03,-0.59,-2.37,-1.11,2.35,0.07,7.12,-1.07
2023-05-26,109.31,87.73,83.06,29.14,10.28,24.2,-9.6,-23.24,0.71,-0.17,-2.35,0.32,1.7,2.51,6.86,-1.062
2023-05-29,108.79,87.73,83.06,29.1,8.83,22.4,-10.03,-23.24,-0.48,0.17,-5.13,0.31,0.86,2.0,6.13,-2.708
2023-05-30,111.88,87.73,83.32,29.23,20.23,24.82,-7.48,-23.24,2.84,3.58,-2.43,1.45,0.9,3.64,6.59,-1.069
2023-05-31,107.24,87.2,82.8,29.52,40.32,28.19,-11.31,-23.24,-4.15,-1.17,-7.27,1.57,1.46,3.61,7.08,-3.074
2023-06-01,110.7,88.06,83.86,29.35,47.31,30.22,-8.45,-23.24,3.23,1.99,-2.51,1.68,3.18,3.17,8.94,-0.863
2023-06-02,112.9,89.34,84.75,29.33,48.63,30.94,-6.63,-23.24,1.98,3.28,0.22,1.83,5.45,2.04,10.65,0.233
2023-06-05,110.18,89.16,84.68,29.42,53.25,30.25,-8.88,-23.24,-2.41,1.28,-4.91,1.63,3.33,1.96,8.12,-1.85
2023-06-06,109.87,89.37,84.98,29.41,48.24,30.11,-9.14,-23.24,-0.28,-1.8,-5.73,1.86,3.52,1.99,8.32,-2.205
2023-06-07,110.09,89.03,83.88,29.23,34.44,29.2,-8.96,-23.24,0.2,2.65,-3.31,2.1,3.6,1.31,7.6,-1.244
2023-06-08,110.58,89.58,84.74,29.12,25.18,29.18,-8.55,-23.24,0.45,-0.11,-2.14,1.73,3.78,1.05,7.57,-0.747
2023-06-09,110.43,89.68,84.87,29.11,18.1,25.82,-8.68,-23.24,-0.14,-2.19,1.62,0.39,4.07,0.14,7.55,0.872
2023-06-12,113.89,90.52,86.17,29.26,22.34,27.85,-5.81,-23.24,3.14,3.37,4.13,1.52,5.21,1.76,9.58,1.878
